phi1  Phi  phi2
1.664000000000000e+00  1.536000000000000e+00  5.537000000000000e+00
3.192000000000000e+00  2.317000000000001e+00  1.505000000000000e+00
1.660000000000000e+00  1.526000000000000e+00  3.971000000000000e+00
1.663000000000000e+00  1.532000000000000e+00  8.240000000000001e-01
1.663000000000000e+00  1.522000000000000e+00  2.396000000000000e+00
3.295000000000000e+00  7.490000000000000e-01  4.638000000000000e+00
1.320000000000000e-01  2.384000000000000e+00  1.631000000000000e+00
3.181000000000000e+00  2.327000000000000e+00  6.215000000000000e+00
4.806000000000000e+00  1.620000000000000e+00  3.883000000000000e+00
5.600000000000000e-02  8.240000000000001e-01  1.629000000000000e+00
5.000000000000001e-02  8.160000000000001e-01  1.628000000000000e+00
5.200000000000000e-02  8.190000000000000e-01  4.779000000000000e+00
3.197000000000000e+00  2.312000000000000e+00  6.223000000000000e+00
4.400000000000000e-02  8.230000000000000e-01  4.771000000000000e+00
1.560000000000000e-01  2.398000000000000e+00  3.211000000000000e+00
1.340000000000000e-01  2.391000000000000e+00  3.203000000000000e+00
3.278000000000000e+00  7.480000000000000e-01  3.092000000000000e+00
3.276000000000000e+00  7.510000000000000e-01  3.167000000000000e+00
1.320000000000000e-01  2.387000000000000e+00  6.267000000000000e+00
1.719000000000000e+00  1.581000000000000e+00  3.964000000000000e+00
3.298000000000000e+00  2.313000000000000e+00  3.000000000000000e-03
1.500000000000000e-01  2.397000000000000e+00  1.571000000000000e+00
4.859000000000000e+00  1.555000000000000e+00  2.312000000000000e+00
1.420000000000000e-01  2.390000000000000e+00  6.274000000000000e+00
3.270000000000000e+00  7.490000000000000e-01  2.100000000000000e-02
1.736000000000000e+00  1.580000000000000e+00  3.969000000000000e+00
1.370000000000000e-01  2.390000000000000e+00  6.263000000000000e+00
3.298000000000000e+00  2.315000000000000e+00  4.722000000000000e+00
3.289000000000000e+00  7.420000000000000e-01  4.723000000000001e+00
1.370000000000000e-01  2.391000000000000e+00  4.692000000000000e+00
1.734000000000000e+00  1.583000000000000e+00  2.393000000000000e+00
4.880000000000000e+00  1.558000000000000e+00  5.459000000000000e+00
3.304000000000000e+00  2.325000000000000e+00  6.282000000000000e+00
3.404000000000000e+00  2.320000000000000e+00  3.224000000000000e+00
3.416000000000000e+00  2.312000000000000e+00  1.669000000000000e+00
1.636000000000000e+00  1.390000000000000e+00  3.984000000000000e+00
1.647000000000000e+00  1.401000000000000e+00  3.989000000000000e+00
1.639000000000000e+00  1.396000000000000e+00  3.981000000000000e+00
3.396000000000000e+00  7.390000000000000e-01  6.025000000000000e+00
3.406000000000000e+00  7.430000000000000e-01  6.097000000000000e+00
1.700000000000000e+00  1.459000000000000e+00  5.542000000000001e+00
1.689000000000000e+00  1.448000000000000e+00  5.547000000000000e+00
2.630000000000000e-01  2.399000000000000e+00  4.902000000000000e+00
3.409000000000000e+00  7.480000000000000e-01  6.097000000000000e+00
2.630000000000000e-01  2.399000000000000e+00  3.318000000000000e+00
3.260000000000000e+00  2.319000000000000e+00  6.186000000000000e+00
2.600000000000000e-01  2.399000000000000e+00  1.665000000000000e+00
1.760000000000000e+00  1.503000000000000e+00  8.139999999999999e-01
3.015000000000000e+00  8.320000000000001e-01  6.193000000000000e+00
3.027000000000000e+00  8.280000000000000e-01  4.609000000000001e+00
3.027000000000000e+00  8.310000000000001e-01  3.034000000000000e+00
1.379000000000000e+00  1.512000000000000e+00  3.885000000000000e+00
6.022000000000000e+00  7.500000000000000e-01  3.317000000000001e+00
3.114000000000000e+00  8.470000000000001e-01  6.127000000000001e+00
4.587000000000000e+00  1.687000000000000e+00  3.974000000000000e+00
1.433000000000000e+00  1.450000000000000e+00  3.873000000000000e+00
4.584000000000000e+00  1.689000000000000e+00  3.971000000000000e+00
6.262000000000000e+00  2.293000000000000e+00  1.727000000000000e+00
6.264000000000000e+00  2.305000000000000e+00  1.744000000000000e+00
1.504000000000000e+00  1.390000000000000e+00  7.260000000000000e-01
6.030000000000000e+00  7.430000000000000e-01  3.397000000000000e+00
4.646000000000000e+00  1.743000000000000e+00  8.550000000000001e-01
6.154000000000000e+00  7.430000000000000e-01  3.109000000000000e+00
1.413000000000000e+00  1.588000000000000e+00  3.889000000000000e+00
6.120000000000000e+00  2.328000000000000e+00  6.272000000000001e+00
6.126000000000000e+00  2.315000000000000e+00  1.566000000000000e+00
2.990000000000000e+00  8.270000000000000e-01  1.576000000000000e+00
1.425000000000000e+00  1.581000000000000e+00  3.892000000000000e+00
3.004000000000000e+00  2.397000000000000e+00  1.400000000000000e-02
1.425000000000000e+00  1.571000000000000e+00  7.490000000000000e-01
2.981000000000000e+00  2.405000000000000e+00  6.282000000000000e+00
2.972000000000000e+00  8.260000000000000e-01  4.728000000000000e+00
1.426000000000000e+00  1.578000000000000e+00  5.454000000000000e+00
6.134000000000000e+00  7.430000000000000e-01  3.140000000000000e+00
2.978000000000000e+00  8.190000000000000e-01  4.727000000000000e+00
1.419000000000000e+00  1.575000000000000e+00  2.309000000000000e+00
2.980000000000000e+00  2.390000000000000e+00  4.717000000000000e+00
3.006000000000000e+00  2.393000000000000e+00  3.167000000000000e+00
2.993000000000000e+00  8.169999999999999e-01  3.141000000000000e+00
6.142000000000000e+00  7.460000000000001e-01  4.773000000000001e+00
1.471000000000000e+00  1.523000000000000e+00  2.314000000000000e+00
6.144000000000000e+00  7.380000000000001e-01  1.632000000000000e+00
4.620000000000001e+00  1.627000000000000e+00  5.534000000000000e+00
4.617000000000001e+00  1.609000000000000e+00  2.391000000000000e+00
3.005000000000000e+00  2.403000000000000e+00  6.223000000000000e+00
3.094000000000000e+00  8.260000000000000e-01  3.081000000000000e+00
6.145000000000000e+00  7.380000000000001e-01  6.000000000000000e-02
1.475000000000000e+00  1.521000000000000e+00  7.410000000000000e-01
3.096000000000000e+00  8.270000000000000e-01  4.648000000000000e+00
4.620000000000001e+00  1.618000000000000e+00  3.972000000000000e+00
4.627000000000000e+00  1.611000000000000e+00  8.230000000000000e-01
3.100000000000000e+00  8.300000000000000e-01  1.505000000000000e+00
6.223000000000000e+00  2.319000000000000e+00  6.400000000000000e-02
6.218000000000000e+00  2.318000000000000e+00  1.619000000000000e+00
3.004000000000000e+00  2.400000000000000e+00  6.219000000000001e+00
4.618000000000000e+00  1.610000000000000e+00  5.531000000000000e+00
6.235000000000000e+00  2.311000000000000e+00  6.600000000000000e-02
1.473000000000000e+00  1.535000000000000e+00  5.449000000000000e+00
1.468000000000000e+00  1.535000000000000e+00  2.321000000000000e+00
4.625000000000000e+00  1.610000000000000e+00  8.270000000000000e-01
6.228000000000000e+00  2.312000000000000e+00  6.100000000000000e-02
4.615000000000000e+00  1.610000000000000e+00  3.969000000000000e+00
6.144000000000000e+00  7.490000000000000e-01  4.774000000000000e+00
6.136000000000000e+00  7.500000000000000e-01  3.211000000000000e+00
2.999000000000000e+00  2.391000000000000e+00  6.226000000000000e+00
6.220000000000000e+00  2.314000000000000e+00  1.631000000000000e+00
3.006000000000000e+00  2.393000000000000e+00  4.650000000000000e+00
3.087000000000000e+00  8.190000000000000e-01  1.512000000000000e+00
6.138000000000001e+00  7.520000000000000e-01  4.776000000000001e+00
2.994000000000001e+00  2.389000000000000e+00  6.210000000000000e+00
6.221000000000000e+00  2.314000000000000e+00  5.100000000000000e-02
6.238000000000000e+00  2.310000000000000e+00  1.631000000000000e+00
6.126000000000000e+00  7.430000000000000e-01  4.790000000000001e+00
3.088000000000000e+00  8.230000000000000e-01  6.224000000000000e+00
4.619000000000000e+00  1.615000000000000e+00  8.290000000000000e-01
4.625000000000000e+00  1.616000000000000e+00  5.530000000000000e+00
6.133000000000000e+00  7.410000000000000e-01  1.638000000000000e+00
6.241000000000001e+00  2.318000000000000e+00  1.644000000000000e+00
6.148000000000000e+00  7.330000000000000e-01  1.632000000000000e+00
2.998000000000001e+00  2.396000000000000e+00  1.501000000000000e+00
1.480000000000000e+00  1.524000000000000e+00  2.318000000000000e+00
3.014000000000000e+00  2.401000000000000e+00  1.517000000000000e+00
6.143000000000000e+00  7.470000000000000e-01  5.500000000000000e-02
3.075000000000000e+00  8.230000000000000e-01  4.651000000000000e+00
6.224000000000000e+00  2.323000000000000e+00  5.700000000000000e-02
6.224000000000000e+00  2.315000000000000e+00  1.625000000000000e+00
6.145000000000000e+00  7.400000000000000e-01  1.627000000000000e+00
6.127000000000001e+00  7.440000000000000e-01  3.220000000000000e+00
6.127000000000001e+00  7.520000000000000e-01  4.775000000000000e+00
6.145000000000000e+00  7.460000000000001e-01  6.400000000000000e-02
6.135000000000000e+00  7.410000000000000e-01  4.778000000000000e+00
3.012000000000000e+00  2.387000000000000e+00  3.017000000000000e+00
2.996000000000000e+00  2.383000000000000e+00  6.141000000000001e+00
4.677000000000000e+00  1.662000000000000e+00  5.544000000000000e+00
5.500000000000000e-02  2.311000000000000e+00  3.269000000000000e+00
2.989000000000000e+00  2.399000000000000e+00  6.131000000000000e+00
1.533000000000000e+00  1.477000000000000e+00  7.380000000000001e-01
3.022000000000000e+00  2.397000000000000e+00  4.586000000000000e+00
1.533000000000000e+00  1.472000000000000e+00  3.883000000000000e+00
4.676000000000000e+00  1.674000000000000e+00  5.537000000000000e+00
6.139000000000000e+00  7.500000000000000e-01  1.708000000000000e+00
1.531000000000000e+00  1.474000000000000e+00  2.307000000000000e+00
1.531000000000000e+00  1.477000000000000e+00  7.420000000000000e-01
4.682000000000000e+00  1.673000000000000e+00  5.545000000000000e+00
3.001000000000000e+00  2.402000000000001e+00  4.563000000000000e+00
4.200000000000000e-02  2.297000000000000e+00  1.260000000000000e-01
6.145000000000000e+00  7.530000000000001e-01  1.705000000000000e+00
4.681000000000000e+00  1.667000000000000e+00  3.972000000000000e+00
4.673000000000001e+00  1.666000000000000e+00  5.542000000000001e+00
6.139000000000000e+00  7.420000000000000e-01  4.855000000000000e+00
1.535000000000000e+00  1.479000000000000e+00  5.453000000000001e+00
1.540000000000000e+00  1.479000000000000e+00  7.370000000000000e-01
6.134000000000000e+00  7.500000000000000e-01  4.855000000000000e+00
6.134000000000000e+00  7.460000000000001e-01  1.430000000000000e-01
3.179000000000000e+00  8.390000000000001e-01  1.447000000000000e+00
3.203000000000000e+00  8.360000000000000e-01  1.428000000000000e+00
3.188000000000000e+00  8.300000000000000e-01  4.584000000000000e+00
2.998000000000001e+00  2.394000000000000e+00  1.430000000000000e+00
5.000000000000001e-02  2.310000000000000e+00  3.272000000000000e+00
1.535000000000000e+00  1.470000000000000e+00  5.447000000000000e+00
6.150000000000000e+00  7.400000000000000e-01  1.410000000000000e-01
5.400000000000000e-02  2.320000000000000e+00  1.701000000000000e+00
1.529000000000000e+00  1.469000000000000e+00  2.312000000000000e+00
6.138000000000001e+00  7.570000000000000e-01  1.720000000000000e+00
2.989000000000000e+00  2.394000000000000e+00  6.131000000000000e+00
4.676000000000000e+00  1.668000000000000e+00  2.408000000000000e+00
4.300000000000000e-02  2.291000000000000e+00  4.843000000000000e+00
1.529000000000000e+00  1.474000000000000e+00  7.470000000000000e-01
2.995000000000000e+00  2.400000000000000e+00  2.996000000000000e+00
1.535000000000000e+00  1.473000000000000e+00  2.310000000000000e+00
1.533000000000000e+00  1.471000000000000e+00  3.889000000000000e+00
3.186000000000000e+00  8.310000000000001e-01  3.015000000000000e+00
2.989000000000000e+00  2.396000000000000e+00  1.421000000000000e+00
3.001000000000000e+00  2.395000000000000e+00  6.137000000000000e+00
2.996000000000000e+00  2.398000000000000e+00  1.424000000000000e+00
2.991000000000001e+00  2.396000000000000e+00  6.128000000000000e+00
3.007000000000000e+00  2.394000000000000e+00  4.577000000000000e+00
1.537000000000000e+00  1.471000000000000e+00  2.314000000000000e+00
6.150000000000000e+00  7.400000000000000e-01  4.844000000000000e+00
3.184000000000000e+00  8.390000000000001e-01  1.452000000000000e+00
4.671000000000000e+00  1.664000000000000e+00  8.280000000000000e-01
3.281000000000000e+00  8.490000000000000e-01  6.085000000000001e+00
4.742000000000000e+00  1.721000000000000e+00  2.415000000000000e+00
1.510000000000000e-01  2.297000000000000e+00  1.766000000000000e+00
4.728000000000000e+00  1.724000000000000e+00  2.400000000000000e+00
4.730000000000000e+00  1.722000000000000e+00  3.968000000000000e+00
1.500000000000000e-01  2.289000000000000e+00  1.777000000000000e+00
6.147000000000000e+00  7.540000000000000e-01  2.100000000000000e-01
3.007000000000000e+00  2.399000000000000e+00  6.062000000000000e+00
1.591000000000000e+00  1.422000000000000e+00  3.870000000000001e+00
1.620000000000000e-01  2.288000000000000e+00  4.923000000000000e+00
1.570000000000000e-01  2.289000000000000e+00  3.340000000000000e+00
6.147000000000000e+00  7.430000000000000e-01  2.140000000000000e-01
3.291000000000000e+00  8.450000000000000e-01  6.085000000000001e+00
6.145000000000000e+00  7.510000000000000e-01  4.926000000000000e+00
6.152000000000001e+00  7.530000000000001e-01  3.359000000000000e+00
2.944000000000000e+00  8.350000000000000e-01  1.210000000000000e-01
1.449000000000000e+00  1.662000000000000e+00  2.316000000000000e+00
4.589000000000000e+00  1.488000000000000e+00  2.399000000000000e+00
4.587000000000000e+00  1.482000000000000e+00  5.544000000000000e+00
6.250000000000000e+00  7.470000000000000e-01  4.585000000000000e+00
4.595000000000001e+00  1.479000000000000e+00  2.405000000000000e+00
1.455000000000000e+00  1.649000000000000e+00  7.470000000000000e-01
1.447000000000000e+00  1.652000000000000e+00  3.892000000000000e+00
6.258000000000001e+00  7.550000000000000e-01  4.581000000000001e+00
6.062000000000000e+00  2.311000000000000e+00  1.437000000000000e+00
1.452000000000000e+00  1.651000000000000e+00  2.313000000000000e+00
1.449000000000000e+00  1.659000000000000e+00  2.309000000000000e+00
6.252000000000000e+00  7.360000000000000e-01  1.444000000000000e+00
2.948000000000000e+00  8.330000000000000e-01  1.686000000000000e+00
1.452000000000000e+00  1.653000000000000e+00  7.420000000000000e-01
6.080000000000000e+00  2.306000000000000e+00  4.600000000000000e+00
6.073000000000000e+00  2.320000000000000e+00  4.590000000000000e+00
4.645000000000000e+00  1.545000000000000e+00  8.300000000000000e-01
3.034000000000000e+00  8.230000000000000e-01  5.400000000000000e-02
6.193000000000000e+00  2.315000000000000e+00  6.238000000000000e+00
3.045000000000000e+00  8.250000000000000e-01  3.184000000000000e+00
6.250000000000000e+00  7.480000000000000e-01  3.097000000000000e+00
4.642000000000000e+00  1.532000000000000e+00  5.549000000000000e+00
3.050000000000000e+00  8.350000000000000e-01  3.800000000000000e-02
3.054000000000000e+00  8.200000000000000e-01  4.751000000000001e+00
4.638000000000000e+00  1.522000000000000e+00  3.969000000000000e+00
6.248000000000000e+00  7.560000000000000e-01  6.233000000000000e+00
6.255000000000001e+00  7.460000000000001e-01  6.242000000000000e+00
1.503000000000000e+00  1.602000000000000e+00  7.520000000000000e-01
4.642000000000000e+00  1.533000000000000e+00  3.969000000000000e+00
1.510000000000000e+00  1.606000000000000e+00  2.316000000000000e+00
3.105000000000000e+00  2.396000000000000e+00  3.181000000000000e+00
3.047000000000000e+00  8.210000000000000e-01  5.400000000000000e-02
6.250000000000000e+00  7.470000000000000e-01  4.666000000000000e+00
3.042000000000000e+00  8.220000000000000e-01  1.618000000000000e+00
6.251000000000000e+00  7.490000000000000e-01  3.104000000000001e+00
6.188000000000001e+00  2.319000000000000e+00  4.675000000000000e+00
6.184000000000000e+00  2.329000000000000e+00  3.090000000000000e+00
6.250000000000000e+00  7.440000000000000e-01  1.525000000000000e+00
4.655000000000000e+00  1.537000000000000e+00  8.210000000000000e-01
3.113000000000000e+00  2.394000000000000e+00  1.621000000000000e+00
4.653000000000000e+00  1.539000000000000e+00  8.220000000000000e-01
6.173000000000000e+00  2.307000000000000e+00  3.093000000000000e+00
3.104000000000001e+00  2.392000000000000e+00  1.625000000000000e+00
6.255000000000001e+00  7.550000000000000e-01  3.095000000000000e+00
6.252000000000000e+00  7.400000000000000e-01  4.661000000000000e+00
1.510000000000000e+00  1.600000000000000e+00  7.510000000000000e-01
6.257000000000000e+00  7.470000000000000e-01  6.239000000000000e+00
6.186000000000000e+00  2.313000000000000e+00  1.523000000000000e+00
1.504000000000000e+00  1.602000000000000e+00  2.318000000000000e+00
6.255000000000001e+00  7.400000000000000e-01  3.093000000000000e+00
6.187000000000000e+00  2.310000000000000e+00  4.669000000000000e+00
1.507000000000000e+00  1.611000000000000e+00  2.320000000000000e+00
3.047000000000000e+00  8.210000000000000e-01  4.758000000000000e+00
4.647000000000000e+00  1.529000000000000e+00  5.539000000000001e+00
6.253000000000000e+00  7.390000000000000e-01  3.093000000000000e+00
3.043000000000000e+00  8.300000000000000e-01  3.188000000000000e+00
3.049000000000000e+00  8.270000000000000e-01  4.751000000000001e+00
3.051000000000001e+00  8.160000000000001e-01  4.759000000000000e+00
6.255000000000001e+00  7.450000000000001e-01  6.224000000000000e+00
3.047000000000000e+00  8.300000000000000e-01  3.700000000000000e-02
1.511000000000000e+00  1.596000000000000e+00  2.313000000000000e+00
6.187000000000000e+00  2.313000000000000e+00  1.520000000000000e+00
1.501000000000000e+00  1.608000000000000e+00  7.400000000000000e-01
1.506000000000000e+00  1.607000000000000e+00  3.885000000000000e+00
6.189000000000000e+00  2.323000000000000e+00  3.095000000000000e+00
4.643000000000000e+00  1.534000000000000e+00  5.534000000000000e+00
6.264000000000000e+00  7.460000000000001e-01  1.512000000000000e+00
1.507000000000000e+00  1.606000000000000e+00  2.315000000000000e+00
3.043000000000000e+00  8.300000000000000e-01  4.769000000000000e+00
3.048000000000000e+00  8.260000000000000e-01  4.760000000000000e+00
3.122000000000000e+00  2.396000000000000e+00  5.100000000000000e-02
4.651000000000000e+00  1.539000000000000e+00  3.972000000000000e+00
3.041000000000000e+00  8.220000000000000e-01  3.194000000000000e+00
4.655000000000000e+00  1.534000000000000e+00  2.396000000000000e+00
6.250000000000000e+00  7.490000000000000e-01  3.093000000000000e+00
3.039000000000000e+00  8.179999999999999e-01  1.609000000000000e+00
6.266000000000000e+00  7.420000000000000e-01  1.507000000000000e+00
3.044000000000000e+00  8.300000000000000e-01  3.190000000000000e+00
1.501000000000000e+00  1.601000000000000e+00  3.886000000000000e+00
1.506000000000000e+00  1.608000000000000e+00  5.452000000000000e+00
3.051000000000001e+00  8.280000000000000e-01  4.755000000000000e+00
6.193000000000000e+00  2.318000000000000e+00  6.244000000000001e+00
6.179000000000000e+00  2.316000000000000e+00  1.521000000000000e+00
3.121000000000000e+00  2.398000000000000e+00  3.196000000000000e+00
3.123000000000000e+00  2.400000000000000e+00  6.000000000000000e-02
4.647000000000000e+00  1.540000000000000e+00  3.959000000000001e+00
6.187000000000000e+00  2.311000000000000e+00  6.235000000000000e+00
6.191000000000001e+00  2.318000000000000e+00  4.671000000000000e+00
4.652000000000000e+00  1.539000000000000e+00  8.330000000000000e-01
6.193000000000000e+00  2.308000000000000e+00  6.239000000000000e+00
6.257000000000000e+00  7.480000000000000e-01  3.100000000000000e+00
6.183000000000000e+00  2.321000000000000e+00  1.525000000000000e+00
4.650000000000000e+00  1.525000000000000e+00  5.533000000000000e+00
6.260000000000000e+00  7.480000000000000e-01  3.080000000000000e+00
3.043000000000000e+00  8.220000000000000e-01  4.000000000000000e-02
3.051000000000001e+00  8.129999999999999e-01  3.181000000000000e+00
1.503000000000000e+00  1.601000000000000e+00  5.463000000000000e+00
4.658000000000000e+00  1.529000000000000e+00  2.390000000000000e+00
6.201000000000000e+00  2.312000000000000e+00  1.529000000000000e+00
4.643000000000000e+00  1.539000000000000e+00  2.396000000000000e+00
6.252000000000000e+00  7.420000000000000e-01  4.661000000000000e+00
3.045000000000000e+00  8.200000000000000e-01  3.195000000000000e+00
6.180000000000001e+00  2.320000000000000e+00  3.090000000000000e+00
6.261000000000000e+00  7.320000000000000e-01  1.520000000000000e+00
3.111000000000001e+00  2.389000000000000e+00  1.611000000000000e+00
6.254000000000000e+00  7.530000000000001e-01  1.523000000000000e+00
6.256000000000000e+00  7.480000000000000e-01  6.236000000000000e+00
1.502000000000000e+00  1.604000000000000e+00  3.902000000000001e+00
6.205000000000001e+00  2.314000000000000e+00  3.110000000000000e+00
4.639000000000000e+00  1.544000000000000e+00  5.536000000000000e+00
3.050000000000000e+00  8.190000000000000e-01  3.182000000000000e+00
1.499000000000000e+00  1.597000000000000e+00  7.430000000000000e-01
1.507000000000000e+00  1.612000000000000e+00  3.895000000000000e+00
4.654000000000000e+00  1.532000000000000e+00  8.220000000000000e-01
3.120000000000000e+00  2.401000000000000e+00  1.634000000000000e+00
4.712000000000000e+00  1.600000000000000e+00  3.967000000000000e+00
1.100000000000000e-02  2.316000000000000e+00  4.742000000000000e+00
3.113000000000000e+00  2.395000000000000e+00  1.543000000000000e+00
6.265000000000000e+00  7.500000000000000e-01  2.400000000000000e-02
1.900000000000000e-02  2.321000000000000e+00  1.605000000000000e+00
1.562000000000000e+00  1.554000000000000e+00  2.313000000000000e+00
3.158000000000000e+00  8.250000000000000e-01  6.254000000000000e+00
1.000000000000000e-03  2.312000000000000e+00  4.731000000000000e+00
4.710000000000000e+00  1.595000000000000e+00  3.964000000000000e+00
4.706000000000000e+00  1.591000000000000e+00  8.310000000000001e-01
3.106000000000000e+00  2.395000000000000e+00  1.533000000000000e+00
1.564000000000000e+00  1.553000000000000e+00  7.470000000000000e-01
6.274000000000000e+00  7.440000000000000e-01  4.727000000000000e+00
4.697000000000000e+00  1.592000000000000e+00  3.968000000000000e+00
3.153000000000000e+00  8.290000000000000e-01  3.114000000000000e+00
3.112000000000000e+00  2.387000000000000e+00  6.259000000000000e+00
3.150000000000000e+00  8.139999999999999e-01  6.257000000000000e+00
3.157000000000000e+00  8.280000000000000e-01  6.249000000000000e+00
4.714000000000000e+00  1.595000000000000e+00  5.536000000000000e+00
3.126000000000000e+00  2.397000000000000e+00  1.561000000000000e+00
6.260000000000000e+00  7.480000000000000e-01  1.602000000000000e+00
6.281000000000000e+00  2.315000000000000e+00  1.593000000000000e+00
3.122000000000000e+00  2.395000000000000e+00  6.256000000000000e+00
3.119000000000000e+00  2.398000000000000e+00  1.557000000000000e+00
4.707000000000000e+00  1.577000000000000e+00  2.394000000000000e+00
6.257000000000000e+00  7.520000000000000e-01  4.745000000000000e+00
3.160000000000000e+00  8.270000000000000e-01  4.676000000000000e+00
4.702000000000000e+00  1.591000000000000e+00  3.963000000000000e+00
3.105000000000000e+00  2.392000000000000e+00  6.250000000000000e+00
3.156000000000000e+00  8.250000000000000e-01  1.536000000000000e+00
6.246000000000000e+00  7.480000000000000e-01  3.300000000000000e-02
3.103000000000000e+00  2.393000000000000e+00  4.673000000000001e+00
1.564000000000000e+00  1.551000000000000e+00  3.887000000000000e+00
3.113000000000000e+00  2.401000000000000e+00  4.684000000000001e+00
3.117000000000000e+00  2.394000000000000e+00  6.261000000000000e+00
1.558000000000000e+00  1.550000000000000e+00  3.886000000000000e+00
6.244000000000001e+00  7.530000000000001e-01  4.100000000000000e-02
3.113000000000000e+00  2.401000000000000e+00  1.546000000000000e+00
3.137000000000000e+00  8.250000000000000e-01  6.272000000000001e+00
6.250000000000000e+00  7.450000000000001e-01  2.600000000000000e-02
4.703000000000000e+00  1.592000000000000e+00  3.967000000000000e+00
4.701000000000000e+00  1.588000000000000e+00  5.534000000000000e+00
1.570000000000000e+00  1.553000000000000e+00  2.315000000000000e+00
4.700000000000000e+00  1.582000000000000e+00  8.280000000000000e-01
3.108000000000001e+00  2.385000000000000e+00  1.537000000000000e+00
4.710000000000000e+00  1.590000000000000e+00  3.962000000000001e+00
1.556000000000000e+00  1.552000000000000e+00  3.889000000000000e+00
1.576000000000000e+00  1.546000000000000e+00  3.888000000000000e+00
1.560000000000000e+00  1.545000000000000e+00  5.455000000000000e+00
1.565000000000000e+00  1.554000000000000e+00  7.580000000000000e-01
3.155000000000000e+00  8.280000000000000e-01  6.257000000000000e+00
6.263000000000000e+00  7.540000000000000e-01  3.167000000000000e+00
1.555000000000000e+00  1.548000000000000e+00  2.320000000000000e+00
1.561000000000000e+00  1.556000000000000e+00  5.462000000000000e+00
3.146000000000000e+00  8.200000000000000e-01  3.110000000000000e+00
2.000000000000000e-02  2.315000000000000e+00  2.600000000000000e-02
4.714000000000000e+00  1.586000000000000e+00  2.403000000000000e+00
3.158000000000000e+00  8.160000000000001e-01  3.117000000000000e+00
1.564000000000000e+00  1.557000000000000e+00  5.460000000000000e+00
3.151000000000000e+00  8.240000000000001e-01  4.691000000000000e+00
3.106000000000000e+00  2.397000000000000e+00  4.672000000000000e+00
4.714000000000000e+00  1.592000000000000e+00  5.536000000000000e+00
4.698000000000001e+00  1.591000000000000e+00  8.210000000000000e-01
4.707000000000000e+00  1.590000000000000e+00  5.524000000000000e+00
4.699000000000000e+00  1.590000000000000e+00  2.390000000000000e+00
3.114000000000000e+00  2.391000000000000e+00  6.256000000000000e+00
6.264000000000000e+00  7.560000000000000e-01  1.590000000000000e+00
1.561000000000000e+00  1.556000000000000e+00  7.480000000000000e-01
1.564000000000000e+00  1.552000000000000e+00  3.879000000000000e+00
3.107000000000000e+00  2.404000000000000e+00  3.102000000000000e+00
3.117000000000000e+00  2.394000000000000e+00  4.693000000000000e+00
4.710000000000000e+00  1.588000000000000e+00  2.396000000000000e+00
3.109000000000000e+00  2.389000000000000e+00  1.535000000000000e+00
3.114000000000000e+00  2.396000000000000e+00  3.110000000000000e+00
3.146000000000000e+00  8.240000000000001e-01  4.698000000000001e+00
1.550000000000000e+00  1.552000000000000e+00  3.889000000000000e+00
1.400000000000000e-02  2.311000000000000e+00  3.164000000000000e+00
1.559000000000000e+00  1.556000000000000e+00  3.895000000000000e+00
6.246000000000000e+00  7.480000000000000e-01  1.608000000000000e+00
3.145000000000000e+00  8.280000000000000e-01  4.687000000000001e+00
6.252000000000000e+00  7.550000000000000e-01  3.173000000000000e+00
1.567000000000000e+00  1.556000000000000e+00  2.319000000000000e+00
3.138000000000000e+00  2.398000000000000e+00  6.281000000000000e+00
4.704000000000000e+00  1.586000000000000e+00  3.963000000000000e+00
1.562000000000000e+00  1.549000000000000e+00  3.896000000000000e+00
1.557000000000000e+00  1.547000000000000e+00  3.891000000000000e+00
4.704000000000000e+00  1.599000000000000e+00  5.541000000000000e+00
3.109000000000000e+00  2.398000000000000e+00  4.681000000000000e+00
3.151000000000000e+00  8.210000000000000e-01  4.689000000000000e+00
3.124000000000000e+00  2.392000000000000e+00  4.700000000000000e+00
6.263000000000000e+00  7.440000000000000e-01  4.733000000000000e+00
6.258000000000001e+00  7.530000000000001e-01  3.100000000000000e-02
1.562000000000000e+00  1.561000000000000e+00  3.892000000000000e+00
1.562000000000000e+00  1.548000000000000e+00  3.876000000000000e+00
4.703000000000000e+00  1.596000000000000e+00  3.968000000000000e+00
3.151000000000000e+00  8.210000000000000e-01  4.698000000000001e+00
2.300000000000000e-02  2.313000000000000e+00  4.744000000000000e+00
1.400000000000000e-02  2.319000000000000e+00  4.741000000000000e+00
6.264000000000000e+00  7.480000000000000e-01  1.584000000000000e+00
3.113000000000000e+00  2.398000000000000e+00  1.544000000000000e+00
6.260000000000000e+00  7.490000000000000e-01  1.400000000000000e-02
3.136000000000001e+00  8.250000000000000e-01  3.122000000000000e+00
3.142000000000000e+00  8.240000000000001e-01  6.262000000000000e+00
4.701000000000000e+00  1.589000000000000e+00  2.392000000000000e+00
1.565000000000000e+00  1.556000000000000e+00  3.893000000000000e+00
1.200000000000000e-02  2.322000000000000e+00  2.300000000000000e-02
3.144000000000000e+00  8.250000000000000e-01  1.556000000000000e+00
3.110000000000000e+00  2.402000000000001e+00  1.544000000000000e+00
1.558000000000000e+00  1.547000000000000e+00  7.560000000000000e-01
6.247000000000000e+00  7.460000000000001e-01  3.171000000000000e+00
1.568000000000000e+00  1.553000000000000e+00  2.318000000000000e+00
